PDB code, PI_COUNT, NI_COUNT, AR_COUNT, H_COUNT, HBD_COUNT, HBA_COUNT, XBD_COUNT, XBA_COUNT, HBD_N3_COUNT, HBD_N2_COUNT, HBD_Nar_COUNT, HBD_Nam_COUNT, HBD_Npl3_COUNT, HBD_N4_COUNT, HBD_O3_COUNT, HBD_S3_COUNT, HBA_N3_COUNT, HBA_N2_COUNT, HBA_N1_COUNT, HBA_Nar_COUNT, HBA_Npl3_COUNT, HBA_O3_COUNT, HBA_O2_COUNT, HBA_Oco2_COUNT, HBA_S3_COUNT, HBA_S2_COUNT, HVY_ATOM_COUNT, ROT_BOND_COUNT, TOTAL_HYD, LOGP, TPSA, ENV_HBA_N_OCC_SUM, ENV_HBA_N_OCC_MAX, ENV_HBA_O_OCC_SUM, ENV_HBA_O_OCC_MAX, ENV_HBA_S_OCC_SUM, ENV_HBA_S_OCC_MAX, ENV_HBD_N_OCC_SUM, ENV_HBD_N_OCC_MAX, ENV_HBD_O_OCC_SUM, ENV_HBD_O_OCC_MAX, ENV_HBD_S_OCC_SUM, ENV_HBD_S_OCC_MAX, PI_AR_SCORE_SUM, PI_AR_SCORE_MAX, AR_PI_SCORE_SUM, AR_PI_SCORE_MAX, H_H_SCORE_SUM, H_H_SCORE_MAX, AR_AR_SCORE_SUM, AR_AR_SCORE_MAX, HBD_HBA_N_SCORE_SUM, HBD_HBA_N_SCORE_MAX, HBD_HBA_O_SCORE_SUM, HBD_HBA_O_SCORE_MAX, HBD_HBA_S_SCORE_SUM, HBD_HBA_S_SCORE_MAX, HBD_N3_HBA_N_SCORE_SUM, HBD_N3_HBA_N_SCORE_MAX, HBD_N3_HBA_O_SCORE_SUM, HBD_N3_HBA_O_SCORE_MAX, HBD_N3_HBA_S_SCORE_SUM, HBD_N3_HBA_S_SCORE_MAX, HBD_N2_HBA_N_SCORE_SUM, HBD_N2_HBA_N_SCORE_MAX, HBD_N2_HBA_O_SCORE_SUM, HBD_N2_HBA_O_SCORE_MAX, HBD_N2_HBA_S_SCORE_SUM, HBD_N2_HBA_S_SCORE_MAX, HBD_Nar_HBA_N_SCORE_SUM, HBD_Nar_HBA_N_SCORE_MAX, HBD_Nar_HBA_O_SCORE_SUM, HBD_Nar_HBA_O_SCORE_MAX, HBD_Nar_HBA_S_SCORE_SUM, HBD_Nar_HBA_S_SCORE_MAX, HBD_Nam_HBA_N_SCORE_SUM, HBD_Nam_HBA_N_SCORE_MAX, HBD_Nam_HBA_O_SCORE_SUM, HBD_Nam_HBA_O_SCORE_MAX, HBD_Nam_HBA_S_SCORE_SUM, HBD_Nam_HBA_S_SCORE_MAX, HBD_Npl3_HBA_N_SCORE_SUM, HBD_Npl3_HBA_N_SCORE_MAX, HBD_Npl3_HBA_O_SCORE_SUM, HBD_Npl3_HBA_O_SCORE_MAX, HBD_Npl3_HBA_S_SCORE_SUM, HBD_Npl3_HBA_S_SCORE_MAX, HBD_N4_HBA_N_SCORE_SUM, HBD_N4_HBA_N_SCORE_MAX, HBD_N4_HBA_O_SCORE_SUM, HBD_N4_HBA_O_SCORE_MAX, HBD_N4_HBA_S_SCORE_SUM, HBD_N4_HBA_S_SCORE_MAX, HBD_O3_HBA_N_SCORE_SUM, HBD_O3_HBA_N_SCORE_MAX, HBD_O3_HBA_O_SCORE_SUM, HBD_O3_HBA_O_SCORE_MAX, HBD_O3_HBA_S_SCORE_SUM, HBD_O3_HBA_S_SCORE_MAX, HBD_S3_HBA_N_SCORE_SUM, HBD_S3_HBA_N_SCORE_MAX, HBD_S3_HBA_O_SCORE_SUM, HBD_S3_HBA_O_SCORE_MAX, HBD_S3_HBA_S_SCORE_SUM, HBD_S3_HBA_S_SCORE_MAX, HBA_HBD_N_SCORE_SUM, HBA_HBD_N_SCORE_MAX, HBA_HBD_O_SCORE_SUM, HBA_HBD_O_SCORE_MAX, HBA_HBD_S_SCORE_SUM, HBA_HBD_S_SCORE_MAX, HBA_N3_HBD_N_SCORE_SUM, HBA_N3_HBD_N_SCORE_MAX, HBA_N3_HBD_O_SCORE_SUM, HBA_N3_HBD_O_SCORE_MAX, HBA_N3_HBD_S_SCORE_SUM, HBA_N3_HBD_S_SCORE_MAX, HBA_N2_HBD_N_SCORE_SUM, HBA_N2_HBD_N_SCORE_MAX, HBA_N2_HBD_O_SCORE_SUM, HBA_N2_HBD_O_SCORE_MAX, HBA_N2_HBD_S_SCORE_SUM, HBA_N2_HBD_S_SCORE_MAX, HBA_N1_HBD_N_SCORE_SUM, HBA_N1_HBD_N_SCORE_MAX, HBA_N1_HBD_O_SCORE_SUM, HBA_N1_HBD_O_SCORE_MAX, HBA_N1_HBD_S_SCORE_SUM, HBA_N1_HBD_S_SCORE_MAX, HBA_Nar_HBD_N_SCORE_SUM, HBA_Nar_HBD_N_SCORE_MAX, HBA_Nar_HBD_O_SCORE_SUM, HBA_Nar_HBD_O_SCORE_MAX, HBA_Nar_HBD_S_SCORE_SUM, HBA_Nar_HBD_S_SCORE_MAX, HBA_Npl3_HBD_N_SCORE_SUM, HBA_Npl3_HBD_N_SCORE_MAX, HBA_Npl3_HBD_O_SCORE_SUM, HBA_Npl3_HBD_O_SCORE_MAX, HBA_Npl3_HBD_S_SCORE_SUM, HBA_Npl3_HBD_S_SCORE_MAX, HBA_O3_HBD_N_SCORE_SUM, HBA_O3_HBD_N_SCORE_MAX, HBA_O3_HBD_O_SCORE_SUM, HBA_O3_HBD_O_SCORE_MAX, HBA_O3_HBD_S_SCORE_SUM, HBA_O3_HBD_S_SCORE_MAX, HBA_O2_HBD_N_SCORE_SUM, HBA_O2_HBD_N_SCORE_MAX, HBA_O2_HBD_O_SCORE_SUM, HBA_O2_HBD_O_SCORE_MAX, HBA_O2_HBD_S_SCORE_SUM, HBA_O2_HBD_S_SCORE_MAX, HBA_Oco2_HBD_N_SCORE_SUM, HBA_Oco2_HBD_N_SCORE_MAX, HBA_Oco2_HBD_O_SCORE_SUM, HBA_Oco2_HBD_O_SCORE_MAX, HBA_Oco2_HBD_S_SCORE_SUM, HBA_Oco2_HBD_S_SCORE_MAX, HBA_S3_HBD_N_SCORE_SUM, HBA_S3_HBD_N_SCORE_MAX, HBA_S3_HBD_O_SCORE_SUM, HBA_S3_HBD_O_SCORE_MAX, HBA_S3_HBD_S_SCORE_SUM, HBA_S3_HBD_S_SCORE_MAX, HBA_S2_HBD_N_SCORE_SUM, HBA_S2_HBD_N_SCORE_MAX, HBA_S2_HBD_O_SCORE_SUM, HBA_S2_HBD_O_SCORE_MAX, HBA_S2_HBD_S_SCORE_SUM, HBA_S2_HBD_S_SCORE_MAX, XBD_XBA_SCORE_SUM, XBD_XBA_SCORE_MAX, ES_ENERGY, ES_ENERGY_SQRD_DIST, VDW_ENERGY_ATT, VDW_ENERGY_REP
3qtr,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,4.0,4.322885971072,3.3389999527477,96.25,7.589383261474023e-16,7.58884977292036e-16,8.322195045439903,7.248334582327281,0.0,0.0,0.0001241453633556,0.0001241452752314,1.0945956553091857e-05,1.0945956495099116e-05,0.0,0.0,0.0,0.0,0.0,0.0,17.479823121273277,2.829904973726944,3.5514422653387135e-05,3.048151737751194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.048822947817884e-17,6.046990722710599e-17,1.9999040320810115,1.9999038238125688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9728237030494338,0.9728237030494328,1.0157921643352196e-18,8.661471137736637e-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2769062440263123e-10,3.2740368608886546e-10,2.3664970170945557e-14,2.3663335174084612e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030483307692875,-0.0490107668748812,-156.77777525106487,75.46549223456873
3rkb,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,4.0,3.676846401696,2.2417307482108,109.14,5.0322624249636915e-16,5.030496220193212e-16,8.559152012970864,8.176827168218209,0.0,0.0,0.0013183294288528,0.0013183253564338,1.2690028462484594e-05,1.2690028449487446e-05,0.0,0.0,0.0,0.0,0.0,0.0,15.968982926099809,2.494326650423526,0.0027981920211011,0.0027942472157324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4413764162044846e-16,1.440524130524595e-16,1.9999477496200595,1.9999473668958463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8843309485834541,0.8843284256580736,0.007946963918974,0.0079469639189737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.288745040706153e-11,7.174560444784642e-11,3.2244737131705007e-14,3.2240664875503206e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1197857511355205,-0.0646845167244694,-169.52162558374334,82.12871652613629
3qqk,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,5.0,3.520536538634,2.3388406073274,96.25,3.698125328846645e-16,3.697962883272714e-16,9.024121826360105,7.591393450165984,0.0,0.0,0.0420739363703151,0.0420739363259187,0.4629725611800538,0.4629725611800488,0.0,0.0,0.0,0.0,0.0,0.0,16.32644865852911,2.327798117811985,0.0005245556536139,0.0005212125682467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.080944410290655e-17,7.079185638930818e-17,1.999828438170808,1.9998279211379777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9924057139726388,0.9924057139726332,6.896691247689356e-18,6.5421721748288456e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.94311031766917e-11,7.93728328130821e-11,5.0365715829782225e-14,5.0363704872889967e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208668631094906,-0.0535861581589552,-147.98472582901277,75.33441032778143
3qtx,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,28.0,6.0,4.596897226014,1.6925533435270004,207.93,6.741001228573646e-16,6.739922729143045e-16,11.50587288010561,10.003312422493645,0.0,0.0,0.0814623253172305,0.0814622431047048,0.0806330896383142,0.0806330896226437,0.0,0.0,0.0,0.0,0.0,0.0,18.3906876448904,2.9976192236443877,4.437093510815393e-05,3.096502753312868e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984183249714866,0.9841773417673668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.103889068304203e-17,9.101282282755391e-17,1.9999719096584263,1.999971549712901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92870591254307,0.9287059125430676,5.227644369065706e-18,4.9982531868891546e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8373545749693762,0.8373545729233409,3.504329678567879e-09,3.4213255288651305e-09,0.0,0.0,0.9380941390451606,0.9364377932841088,1.4433299488559168e-05,1.4433297872071571e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1808789660657518,-0.0825502963632124,-189.87159150341236,96.8393004080726
3rpv,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,5.0,3.998105648414,0.948613258631,190.81,8.593726449213344e-16,8.592606767565424e-16,9.306188661005146,9.07157108563413,0.0,0.0,0.0003349082830308,0.0003349070641394,0.0935530610088423,0.0935530610088001,0.0,0.0,0.0,0.0,0.0,0.0,17.413689694477455,2.644607421635396,0.0002552887036195,0.0002450753645271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984883737215947,0.9848784886855884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5358694143603954e-16,2.5354593668966417e-16,3.764113202272971,2.9989291915704888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9213946910843436,0.9213946910843408,4.12786628160986e-18,3.8444285061842875e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9227769681961484,0.9227769652197872,6.397393315519989e-10,6.397393241879453e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4829424642417619,-0.0824096579168514,-182.71875567216773,89.9491431080615
3qtq,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,5.0,2.56357639943,1.0410738586618002,109.14,3.765468234182826e-16,3.7650288044443854e-16,7.945171230371163,7.437159117586309,0.0,0.0,0.0298645817142394,0.0298645784308754,0.3103002491904263,0.3103002491904249,0.0,0.0,0.0,0.0,0.0,0.0,13.43532406275193,1.8176606191095797,0.0092673345196907,0.0092619956511826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5360823475065703e-16,1.534932567241632e-16,1.9999160853223144,1.9999154495633824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0028148917587274,1.002813844104078,0.001205321395336,0.0012053213953359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1751815139846157e-10,2.1572683289759268e-10,3.362624353930644e-14,3.3620489543717785e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666346764585144,-0.0574712323971621,-148.08657886489007,75.31375325515647
3sqq,0.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,5.0,4.729831147507,2.2255954639977005,164.79,1.0084059046921757e-15,1.008277546213883e-15,10.13446220968626,8.934821032324118,0.0,0.0,0.0006157289075942,0.0006157268223916,0.0892924831220616,0.0892924831220245,0.0,0.0,0.0,0.0,0.0,0.0,20.519450957179124,3.1241301087582256,0.0001102677903088,0.0001011314529975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.987116298070989,0.9871074478428542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.326485661894265e-17,8.322387018468313e-17,1.9998797369712895,1.9998785374346344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9564068750267498,0.956406875026746,3.370274173281629e-18,3.064994282051071e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9111758940635892,0.9111758908873956,8.727310719041734e-10,8.727310554165953e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2726430888449379,-0.0676694217642112,-193.34823946354948,95.68385870475134
3rk5,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,24.0,5.0,3.360132222278,1.6938266845937004,149.27,7.972998671980577e-16,7.972040341368821e-16,8.493463719991146,8.176298984814828,0.0,0.0,0.0031462389094678,0.0031462319774683,4.885925018845567e-06,4.88592500523178e-06,0.0,0.0,0.0,0.0,0.0,0.0,14.469517121318765,2.3173836906294407,0.0020403131620731,0.0020353829285342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4724808692059806e-16,1.4721641810403576e-16,1.999958608254656,1.999958469310176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9043013032267936,0.90429879137132,0.0004199548303053,0.000419954830305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0525077201060926e-10,1.0198052879745212e-10,4.186757186374833e-14,4.186449797409615e-14,0.0,0.0,0.0132787101171048,0.0127816611692926,3.751228848707098e-13,3.751226976708681e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1050073580896954,-0.0681436041614398,-155.86081926971872,72.40770415534419
3qtu,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,29.0,6.0,4.311298751892,0.2867134031977003,233.33,3.9311873906276175e-16,3.9299452644667054e-16,11.96040620820573,10.821595213824988,0.0,0.0,0.0132398892202359,0.0132397608206413,0.6807564190452269,0.6807563150105483,0.0,0.0,0.0,0.0,0.0,0.0,18.999360198941808,2.891560988355522,0.0148302780027497,0.0148199865457252,0.0,0.0,0.0,0.0,0.0,0.0,1.4154937673710257e-15,1.4147775984159674e-15,2.447929323535823,1.977968479740891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3176771629512882e-16,1.3172286683588386e-16,1.9998408792166509,1.9998384116804897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9242098215151648,0.9242098215151604,2.6155175280805786e-18,2.0110550398622297e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6549462098199834,1.6465327424242149,9.263744888993914e-06,9.26371850008846e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6740355480173909,-0.0909664221173814,-210.9843773238703,110.05545661258525
3r9d,0.0,0.0,3.0,13.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,27.0,5.0,4.185404557661,1.4016468199806005,176.82,3.769314136581043e-15,3.769024002920801e-15,9.189783563105571,8.355821549184531,0.0,0.0,0.1616404401254682,0.1616247845219402,0.0626577306847507,0.062657711226158,0.0,0.0,0.0,0.0,0.0,0.0,18.012034391674185,2.632257489861668,0.1109366795894318,0.1109314823739181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99068869204233,0.9906812977603534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2836465720033885e-18,3.2836465720033885e-18,1.833944294472587e-11,1.0261697049154451e-11,0.0,0.0,8.784660682648706e-17,8.77698970420657e-17,1.999749734604076,1.999748969772886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9101056141537196,0.9101050185368396,1.1783950158074783e-14,1.0212414442607028e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964388737372442,0.9643887373724386,3.3013670630174007e-18,2.8693402240069952e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8885182687183322,0.8885182601568744,1.1905253242731576e-09,1.190525323894936e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13373256674542,-0.0766304493487611,-190.44382974966143,97.69213952814142
3r8v,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,21.0,6.0,3.800341403166,2.2185372728817,139.39,3.079438451340225e-15,3.0793554620356024e-15,8.12432878860764,7.254911450175216,0.0,0.0,0.0074453933308996,0.0074453933292627,0.1300322238609677,0.1300322238609529,0.0,0.0,0.0,0.0,0.0,0.0,16.049194255902854,2.566891201165719,0.0002297601505087,0.000229526642679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8524051238434102e-16,1.850468330505495e-16,1.999984400770908,1.999984391529798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974638815383544,0.974638815383543,1.4396430110960878e-17,1.4373856668256208e-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6584911082780044e-08,2.65658023736292e-08,1.277377245824614e-15,1.248943097017171e-15,0.0,0.0,7.616212968595575e-10,7.611657469246224e-10,1.3841526550276333e-12,1.384146965688208e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5010666105383598,-0.0322601339327611,-152.72094700377437,77.48759513408456
